SS,YYYY,MM,DD,HR,MIN,mm/dd/yyy,JULIAN,WEEK,StartTime,Sunrise_Time,JDY_GSS,NUM_DAYS_GSS,MIN_SUN
CL:C-100-2:5-1,2010,6,6,5,32,2010-06-06,157,24,1900-01-00,NA,0,0,0
CL:C-100-2:5-1,2010,6,12,9,8,2010-06-12,163,24,1900-01-00,NA,0,0,0
CL:C-100-2:5-1,2010,6,17,4,55,2010-06-17,168,25,1900-01-00,NA,0,0,0
CL:C-100-2:5-1,2010,6,28,9,48,2010-06-28,179,27,1900-01-00,NA,0,0,0
CL:C-100-2:5-1,2011,5,27,9,33,2011-05-27,147,22,1900-01-00,NA,0,0,0
CL:C-100-2:5-1,2011,6,3,6,1,2011-06-03,154,23,1900-01-00,NA,0,0,0
CL:C-100-2:5-1,2011,6,10,8,56,2011-06-10,161,24,1900-01-00,NA,0,0,0
CL:C-100-2:5-1,2011,6,17,5,15,2011-06-17,168,25,1900-01-00,NA,0,0,0
CL:C-100-2:5-1,2012,5,26,9,0,2012-05-26,146,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2012,6,4,5,57,2012-06-04,155,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2012,6,10,8,35,2012-06-10,161,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2012,6,19,4,52,2012-06-19,170,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2013,6,5,8,45,2013-06-05,156,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2013,6,11,5,18,2013-06-11,162,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2013,6,25,5,37,2013-06-25,176,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2014,5,28,8,49,2014-05-28,148,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2014,6,14,8,38,2014-06-14,165,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2014,6,29,5,33,2014-06-29,180,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2015,5,29,6,1,2015-05-29,149,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2015,6,16,8,19,2015-06-16,167,NA,1900-01-00,NA,NA,NA,NA
CL:C-100-2:5-1,2016,5,31,6,16,2016-05-31,151,NA,6:16:00 AM,NA,NA,NA,NA
CL:C-100-2:5-1,2016,6,22,5,36,2016-06-22,173,NA,5:36:00 AM,NA,NA,NA,NA
CL:C-100-2:5-1,2016,6,27,10,21,2016-06-27,178,NA,10:21:00 AM,NA,NA,NA,NA
CL:C-100-2:5-1,2017,6,1,5,34,2017-06-01,151,20,NA,NA,NA,NA,NA
CL:C-100-2:5-1,2017,6,16,8,58,2017-06-16,166,22,NA,NA,NA,NA,NA
CL:C-100-2:5-1,2017,7,5,9,11,2017-07-05,185,25,NA,NA,NA,NA,NA
CL:C-100-2:5-1,2018,5,30,9,12,2018-05-30,150,20,NA,NA,NA,NA,NA
CL:C-100-2:5-1,2018,6,15,4,48,2018-06-15,165,22,NA,NA,NA,NA,NA
CL:C-100-2:5-1,2018,6,26,4,51,2018-06-26,176,24,NA,NA,NA,NA,NA
CL:C-100-2:5-2,1993,5,18,9,50,1993-05-18,138,21,1900-01-00,1/0/1900,110,28,270
CL:C-100-2:5-2,1993,5,27,5,39,1993-05-27,147,22,1900-01-00,1/0/1900,110,37,32
CL:C-100-2:5-2,1993,6,6,8,23,1993-06-06,157,24,1900-01-00,1/0/1900,110,47,206
CL:C-100-2:5-2,1993,6,17,8,13,1993-06-17,168,25,1900-01-00,1/0/1900,110,58,200
CL:C-100-2:5-2,1993,6,26,9,16,1993-06-26,177,26,1900-01-00,1/0/1900,110,67,261
CL:C-100-2:5-2,1994,5,17,9,15,1994-05-17,137,21,1900-01-00,1/0/1900,110,27,233
CL:C-100-2:5-2,1994,5,28,5,38,1994-05-28,148,22,1900-01-00,1/0/1900,110,38,32
CL:C-100-2:5-2,1994,6,6,8,23,1994-06-06,157,24,1900-01-00,1/0/1900,110,47,206
CL:C-100-2:5-2,1994,6,15,6,7,1994-06-15,166,25,1900-01-00,1/0/1900,110,56,74
CL:C-100-2:5-2,1994,6,25,8,38,1994-06-25,176,26,1900-01-00,1/0/1900,110,66,224
CL:C-100-2:5-2,1995,5,29,5,22,1995-05-29,149,22,1900-01-00,1/0/1900,110,39,17
CL:C-100-2:5-2,1995,6,8,9,5,1995-06-08,159,23,1900-01-00,1/0/1900,110,49,249
CL:C-100-2:5-2,1995,6,19,5,18,1995-06-19,170,25,1900-01-00,1/0/1900,110,60,25
CL:C-100-2:5-2,1995,6,29,8,34,1995-06-29,180,26,1900-01-00,1/0/1900,110,70,217
CL:C-100-2:5-2,1996,5,17,8,52,1996-05-17,138,20,1900-01-00,1/0/1900,110,28,211
CL:C-100-2:5-2,1996,5,28,5,20,1996-05-28,149,22,1900-01-00,1/0/1900,110,39,15
CL:C-100-2:5-2,1996,6,7,7,55,1996-06-07,159,23,1900-01-00,1/0/1900,110,49,179
CL:C-100-2:5-2,1996,6,18,5,4,1996-06-18,170,25,1900-01-00,1/0/1900,110,60,11
CL:C-100-2:5-2,1996,6,27,8,52,1996-06-27,179,26,1900-01-00,1/0/1900,110,69,236
CL:C-100-2:5-2,1997,5,18,9,28,1997-05-18,138,21,1900-01-00,1/0/1900,110,28,248
CL:C-100-2:5-2,1997,5,27,5,38,1997-05-27,147,22,1900-01-00,1/0/1900,110,37,31
CL:C-100-2:5-2,1997,6,6,8,25,1997-06-06,157,23,1900-01-00,1/0/1900,110,47,208
CL:C-100-2:5-2,1997,6,16,5,26,1997-06-16,167,25,1900-01-00,1/0/1900,110,57,33
CL:C-100-2:5-2,1997,7,1,5,29,1997-07-01,182,27,1900-01-00,1/0/1900,110,72,31
CL:C-100-2:5-2,1998,5,19,5,24,1998-05-19,139,21,1900-01-00,1/0/1900,110,29,5
CL:C-100-2:5-2,1998,5,28,8,46,1998-05-28,148,22,1900-01-00,1/0/1900,110,38,220
CL:C-100-2:5-2,1998,6,8,8,0,1998-06-08,159,24,1900-01-00,1/0/1900,110,49,184
CL:C-100-2:5-2,1998,6,18,5,15,1998-06-18,169,25,1900-01-00,1/0/1900,110,59,22
,,,,,,,,,,,,,
CL:C-100-2:5-2,1998,6,30,8,0,1998-06-30,181,27,1900-01-00,1/0/1900,110,71,183
,,,,,,,,,,,,,
CL:C-100-2:5-2,1999,5,19,9,17,1999-05-19,139,21,1900-01-00,1/0/1900,110,29,238
,,,,,,,,,,,,,
CL:C-100-2:5-2,1999,5,28,5,13,1999-05-28,148,22,1900-01-00,1/0/1900,110,38,7
,,,,,,,,,,,,,
CL:C-100-2:5-2,1999,6,6,8,8,1999-06-06,157,24,1900-01-00,1/0/1900,110,47,191
,,,,,,,,,,,,,
CL:C-100-2:5-2,1999,6,17,5,17,1999-06-17,168,25,1900-01-00,1/0/1900,110,58,24
,,,,,,,,,,,,,
CL:C-100-2:5-2,1999,6,28,8,4,1999-06-28,179,27,1900-01-00,1/0/1900,110,69,188
,,,,,,,,,,,,,
CL:C-100-2:5-2,2000,5,18,5,41,2000-05-18,139,21,1900-01-00,1/0/1900,110,29,22
,,,,,,,,,,,,,
CL:C-100-2:5-2,2000,5,29,8,39,2000-05-29,150,23,1900-01-00,1/0/1900,110,40,215
,,,,,,,,,,,,,
CL:C-100-2:5-2,2000,6,6,5,18,2000-06-06,158,24,1900-01-00,1/0/1900,110,48,21
,,,,,,,,,,,,,
CL:C-100-2:5-2,2000,6,18,8,21,2000-06-18,170,26,1900-01-00,1/0/1900,110,60,208
,,,,,,,,,,,,,
CL:C-100-2:5-2,2000,6,30,6,15,2000-06-30,182,27,1900-01-00,1/0/1900,110,72,77
,,,,,,,,,,,,,
CL:C-100-2:5-2,2001,5,17,8,5,2001-05-17,137,20,1900-01-00,1/0/1900,110,27,164
,,,,,,,,,,,,,
CL:C-100-2:5-2,2001,5,27,5,22,2001-05-27,147,22,1900-01-00,1/0/1900,110,37,15
,,,,,,,,,,,,,
CL:C-100-2:5-2,2001,6,6,8,42,2001-06-06,157,23,1900-01-00,1/0/1900,110,47,225
,,,,,,,,,,,,,
CL:C-100-2:5-2,2001,6,17,5,10,2001-06-17,168,25,1900-01-00,1/0/1900,110,58,17
,,,,,,,,,,,,,
CL:C-100-2:5-2,2001,6,27,8,4,2001-06-27,178,26,1900-01-00,1/0/1900,110,68,188
,,,,,,,,,,,,,
CL:C-100-2:5-2,2002,5,19,9,38,2002-05-19,139,21,1900-01-00,1/0/1900,110,29,259
,,,,,,,,,,,,,
CL:C-100-2:5-2,2002,5,29,5,28,2002-05-29,149,22,1900-01-00,1/0/1900,110,39,23
,,,,,,,,,,,,,
CL:C-100-2:5-2,2002,6,10,9,40,2002-06-10,161,24,1900-01-00,1/0/1900,110,51,285
,,,,,,,,,,,,,
CL:C-100-2:5-2,2002,6,18,5,44,2002-06-18,169,25,1900-01-00,1/0/1900,110,59,51
,,,,,,,,,,,,,
CL:C-100-2:5-2,2002,6,25,9,0,2002-06-25,176,26,1900-01-00,1/0/1900,110,66,246
,,,,,,,,,,,,,
CL:C-100-2:5-2,2003,5,19,8,39,2003-05-19,139,21,1900-01-00,1/0/1900,110,29,200
,,,,,,,,,,,,,
CL:C-100-2:5-2,2003,5,30,5,12,2003-05-30,150,22,1900-01-00,1/0/1900,110,40,8
,,,,,,,,,,,,,
CL:C-100-2:5-2,2003,6,10,8,22,2003-06-10,161,24,1900-01-00,1/0/1900,110,51,207
,,,,,,,,,,,,,
CL:C-100-2:5-2,2003,6,18,5,16,2003-06-18,169,25,1900-01-00,1/0/1900,110,59,23
,,,,,,,,,,,,,
CL:C-100-2:5-2,2003,6,27,8,35,2003-06-27,178,26,1900-01-00,1/0/1900,110,68,220
,,,,,,,,,,,,,
CL:C-100-2:5-2,2004,5,19,8,36,2004-05-19,140,21,1900-01-00,1/0/1900,110,30,198
,,,,,,,,,,,,,
CL:C-100-2:5-2,2004,5,29,5,53,2004-05-29,150,22,1900-01-00,1/0/1900,110,40,49
,,,,,,,,,,,,,
CL:C-100-2:5-2,2004,6,9,8,49,2004-06-09,161,24,1900-01-00,1/0/1900,110,51,234
,,,,,,,,,,,,,
CL:C-100-2:5-2,2004,6,18,5,13,2004-06-18,170,25,1900-01-00,1/0/1900,110,60,20
,,,,,,,,,,,,,
CL:C-100-2:5-2,2004,6,29,7,56,2004-06-29,181,27,1900-01-00,1/0/1900,110,71,179
,,,,,,,,,,,,,
CL:C-100-2:5-2,2005,5,16,8,58,2005-05-16,136,21,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2005,5,26,5,35,2005-05-26,146,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2005,6,6,8,8,2005-06-06,157,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2005,6,16,5,13,2005-06-16,167,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2005,6,26,8,1,2005-06-26,177,27,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2006,5,17,9,11,2006-05-17,137,20,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2006,5,27,5,39,2006-05-27,147,21,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2006,6,6,9,42,2006-06-06,157,23,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2006,6,16,5,12,2006-06-16,167,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2006,6,26,8,56,2006-06-26,177,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2007,5,17,9,31,2007-05-17,137,20,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2007,5,27,5,30,2007-05-27,147,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2007,6,6,8,39,2007-06-06,157,23,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2007,6,16,5,15,2007-06-16,167,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2007,6,28,9,19,2007-06-28,179,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2008,5,30,9,20,2008-05-30,150,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2008,6,6,5,30,2008-06-06,157,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2008,6,19,8,48,2008-06-19,170,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2009,5,31,8,58,2009-05-31,151,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2009,6,6,5,38,2009-06-06,157,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2009,6,17,8,18,2009-06-17,168,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2009,6,25,5,26,2009-06-25,176,26,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2010,5,31,9,35,2010-05-31,151,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2010,6,6,5,21,2010-06-06,157,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2010,6,12,8,54,2010-06-12,163,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2010,6,17,5,14,2010-06-17,168,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2010,6,28,9,7,2010-06-28,179,27,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2011,5,27,9,41,2011-05-27,147,22,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2011,6,4,5,48,2011-06-04,155,23,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2011,6,10,8,39,2011-06-10,161,24,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2011,6,17,5,29,2011-06-17,168,25,1900-01-00,NA,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-2,2012,5,26,9,9,2012-05-26,146,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2012,6,4,5,41,2012-06-04,155,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2012,6,10,8,47,2012-06-10,161,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2012,6,19,5,8,2012-06-19,170,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2013,6,5,9,0,2013-06-05,156,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2013,6,25,5,22,2013-06-25,176,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2014,5,28,9,3,2014-05-28,148,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2014,6,14,8,50,2014-06-14,165,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2014,6,29,5,20,2014-06-29,180,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2015,5,29,5,46,2015-05-29,149,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2015,6,16,8,30,2015-06-16,167,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2016,5,31,6,34,2016-05-31,151,NA,6:34:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2016,6,22,5,21,2016-06-22,173,NA,5:21:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2016,6,27,10,4,2016-06-27,178,NA,10:04:00 AM,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2017,6,1,5,58,2017-06-01,151,20,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2017,6,16,9,14,2017-06-16,166,22,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2017,7,5,9,31,2017-07-05,185,25,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2018,5,30,9,25,2018-05-30,150,20,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2018,6,15,5,5,2018-06-15,165,22,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-2,2018,6,26,5,5,2018-06-26,176,24,NA,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-3,1993,5,18,10,0,1993-05-18,138,21,1900-01-00,1/0/1900,110,28,280
,,,,,,,,,,,,,
CL:C-100-2:5-3,1993,5,27,5,23,1993-05-27,147,22,1900-01-00,1/0/1900,110,37,16
,,,,,,,,,,,,,
CL:C-100-2:5-3,1993,6,6,8,30,1993-06-06,157,24,1900-01-00,1/0/1900,110,47,213
,,,,,,,,,,,,,
CL:C-100-2:5-3,1993,6,17,8,26,1993-06-17,168,25,1900-01-00,1/0/1900,110,58,213
,,,,,,,,,,,,,
CL:C-100-2:5-3,1993,6,26,9,29,1993-06-26,177,26,1900-01-00,1/0/1900,110,67,274
,,,,,,,,,,,,,
CL:C-100-2:5-3,1994,5,17,9,34,1994-05-17,137,21,1900-01-00,1/0/1900,110,27,252
,,,,,,,,,,,,,
CL:C-100-2:5-3,1994,5,28,5,12,1994-05-28,148,22,1900-01-00,1/0/1900,110,38,6
,,,,,,,,,,,,,
CL:C-100-2:5-3,1994,6,6,8,33,1994-06-06,157,24,1900-01-00,1/0/1900,110,47,216
,,,,,,,,,,,,,
CL:C-100-2:5-3,1994,6,15,5,41,1994-06-15,166,25,1900-01-00,1/0/1900,110,56,48
,,,,,,,,,,,,,
CL:C-100-2:5-3,1994,6,25,9,13,1994-06-25,176,26,1900-01-00,1/0/1900,110,66,259
,,,,,,,,,,,,,
CL:C-100-2:5-3,1995,5,17,9,23,1995-05-17,137,20,1900-01-00,1/0/1900,110,27,241
,,,,,,,,,,,,,
CL:C-100-2:5-3,1995,5,29,5,35,1995-05-29,149,22,1900-01-00,1/0/1900,110,39,30
,,,,,,,,,,,,,
CL:C-100-2:5-3,1995,6,8,9,20,1995-06-08,159,23,1900-01-00,1/0/1900,110,49,264
,,,,,,,,,,,,,
CL:C-100-2:5-3,1995,6,19,5,38,1995-06-19,170,25,1900-01-00,1/0/1900,110,60,45
,,,,,,,,,,,,,
CL:C-100-2:5-3,1995,6,29,8,47,1995-06-29,180,26,1900-01-00,1/0/1900,110,70,230
,,,,,,,,,,,,,
CL:C-100-2:5-3,1996,5,17,9,0,1996-05-17,138,20,1900-01-00,1/0/1900,110,28,219
,,,,,,,,,,,,,
CL:C-100-2:5-3,1996,5,28,5,35,1996-05-28,149,22,1900-01-00,1/0/1900,110,39,30
,,,,,,,,,,,,,
CL:C-100-2:5-3,1996,6,7,8,4,1996-06-07,159,23,1900-01-00,1/0/1900,110,49,188
,,,,,,,,,,,,,
CL:C-100-2:5-3,1996,6,18,5,16,1996-06-18,170,25,1900-01-00,1/0/1900,110,60,23
,,,,,,,,,,,,,
CL:C-100-2:5-3,1996,6,27,9,2,1996-06-27,179,26,1900-01-00,1/0/1900,110,69,246
,,,,,,,,,,,,,
CL:C-100-2:5-3,1997,5,18,9,38,1997-05-18,138,21,1900-01-00,1/0/1900,110,28,258
,,,,,,,,,,,,,
CL:C-100-2:5-3,1997,5,27,6,1,1997-05-27,147,22,1900-01-00,1/0/1900,110,37,54
,,,,,,,,,,,,,
CL:C-100-2:5-3,1997,6,6,8,35,1997-06-06,157,23,1900-01-00,1/0/1900,110,47,218
,,,,,,,,,,,,,
CL:C-100-2:5-3,1997,6,16,5,38,1997-06-16,167,25,1900-01-00,1/0/1900,110,57,45
,,,,,,,,,,,,,
CL:C-100-2:5-3,1997,7,1,5,43,1997-07-01,182,27,1900-01-00,1/0/1900,110,72,45
,,,,,,,,,,,,,
CL:C-100-2:5-3,1998,5,19,5,36,1998-05-19,139,21,1900-01-00,1/0/1900,110,29,17
,,,,,,,,,,,,,
CL:C-100-2:5-3,1998,5,28,8,56,1998-05-28,148,22,1900-01-00,1/0/1900,110,38,230
,,,,,,,,,,,,,
CL:C-100-2:5-3,1998,6,8,8,12,1998-06-08,159,24,1900-01-00,1/0/1900,110,49,196
,,,,,,,,,,,,,
CL:C-100-2:5-3,1998,6,18,5,25,1998-06-18,169,25,1900-01-00,1/0/1900,110,59,32
,,,,,,,,,,,,,
CL:C-100-2:5-3,1998,6,30,8,11,1998-06-30,181,27,1900-01-00,1/0/1900,110,71,194
,,,,,,,,,,,,,
CL:C-100-2:5-3,1999,5,19,9,26,1999-05-19,139,21,1900-01-00,1/0/1900,110,29,247
,,,,,,,,,,,,,
CL:C-100-2:5-3,1999,5,28,5,23,1999-05-28,148,22,1900-01-00,1/0/1900,110,38,17
,,,,,,,,,,,,,
CL:C-100-2:5-3,1999,6,6,8,18,1999-06-06,157,24,1900-01-00,1/0/1900,110,47,201
,,,,,,,,,,,,,
CL:C-100-2:5-3,1999,6,17,5,27,1999-06-17,168,25,1900-01-00,1/0/1900,110,58,34
,,,,,,,,,,,,,
CL:C-100-2:5-3,1999,6,28,8,14,1999-06-28,179,27,1900-01-00,1/0/1900,110,69,198
,,,,,,,,,,,,,
CL:C-100-2:5-3,2000,5,18,5,51,2000-05-18,139,21,1900-01-00,1/0/1900,110,29,32
,,,,,,,,,,,,,
CL:C-100-2:5-3,2000,5,29,8,51,2000-05-29,150,23,1900-01-00,1/0/1900,110,40,227
,,,,,,,,,,,,,
CL:C-100-2:5-3,2000,6,6,5,7,2000-06-06,158,24,1900-01-00,1/0/1900,110,48,10
,,,,,,,,,,,,,
CL:C-100-2:5-3,2000,6,18,8,32,2000-06-18,170,26,1900-01-00,1/0/1900,110,60,219
,,,,,,,,,,,,,
CL:C-100-2:5-3,2000,6,30,6,6,2000-06-30,182,27,1900-01-00,1/0/1900,110,72,68
,,,,,,,,,,,,,
CL:C-100-2:5-3,2001,5,27,5,32,2001-05-27,147,22,1900-01-00,1/0/1900,110,37,25
,,,,,,,,,,,,,
CL:C-100-2:5-3,2001,6,6,8,54,2001-06-06,157,23,1900-01-00,1/0/1900,110,47,237
,,,,,,,,,,,,,
CL:C-100-2:5-3,2001,6,17,5,19,2001-06-17,168,25,1900-01-00,1/0/1900,110,58,26
,,,,,,,,,,,,,
CL:C-100-2:5-3,2001,6,27,8,20,2001-06-27,178,26,1900-01-00,1/0/1900,110,68,204
,,,,,,,,,,,,,
CL:C-100-2:5-3,2002,5,19,9,48,2002-05-19,139,21,1900-01-00,1/0/1900,110,29,269
,,,,,,,,,,,,,
CL:C-100-2:5-3,2002,5,29,5,18,2002-05-29,149,22,1900-01-00,1/0/1900,110,39,13
,,,,,,,,,,,,,
CL:C-100-2:5-3,2002,6,10,9,48,2002-06-10,161,24,1900-01-00,1/0/1900,110,51,293
,,,,,,,,,,,,,
CL:C-100-2:5-3,2002,6,18,5,35,2002-06-18,169,25,1900-01-00,1/0/1900,110,59,42
,,,,,,,,,,,,,
CL:C-100-2:5-3,2002,6,25,9,11,2002-06-25,176,26,1900-01-00,1/0/1900,110,66,257
,,,,,,,,,,,,,
CL:C-100-2:5-3,2003,5,19,8,49,2003-05-19,139,21,1900-01-00,1/0/1900,110,29,210
,,,,,,,,,,,,,
CL:C-100-2:5-3,2003,5,30,5,25,2003-05-30,150,22,1900-01-00,1/0/1900,110,40,21
,,,,,,,,,,,,,
CL:C-100-2:5-3,2003,6,10,8,33,2003-06-10,161,24,1900-01-00,1/0/1900,110,51,218
,,,,,,,,,,,,,
CL:C-100-2:5-3,2003,6,18,5,25,2003-06-18,169,25,1900-01-00,1/0/1900,110,59,32
,,,,,,,,,,,,,
CL:C-100-2:5-3,2003,6,27,8,45,2003-06-27,178,26,1900-01-00,1/0/1900,110,68,230
,,,,,,,,,,,,,
CL:C-100-2:5-3,2004,5,19,8,46,2004-05-19,140,21,1900-01-00,1/0/1900,110,30,208
,,,,,,,,,,,,,
CL:C-100-2:5-3,2004,5,29,5,41,2004-05-29,150,22,1900-01-00,1/0/1900,110,40,37
,,,,,,,,,,,,,
CL:C-100-2:5-3,2004,6,9,8,58,2004-06-09,161,24,1900-01-00,1/0/1900,110,51,243
,,,,,,,,,,,,,
CL:C-100-2:5-3,2004,6,18,5,27,2004-06-18,170,25,1900-01-00,1/0/1900,110,60,34
,,,,,,,,,,,,,
CL:C-100-2:5-3,2004,6,29,8,4,2004-06-29,181,27,1900-01-00,1/0/1900,110,71,187
,,,,,,,,,,,,,
CL:C-100-2:5-3,2005,5,26,5,17,2005-05-26,146,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2005,6,6,8,17,2005-06-06,157,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2005,6,16,5,3,2005-06-16,167,25,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2005,6,26,8,10,2005-06-26,177,27,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2006,5,17,9,20,2006-05-17,137,20,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2006,5,27,5,36,2006-05-27,147,21,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2006,6,6,9,56,2006-06-06,157,23,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2006,6,16,5,2,2006-06-16,167,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2006,6,26,9,20,2006-06-26,177,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2007,5,17,9,44,2007-05-17,137,20,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2007,5,27,5,19,2007-05-27,147,22,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2007,6,6,8,50,2007-06-06,157,23,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2007,6,16,5,3,2007-06-16,167,24,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2007,6,28,9,30,2007-06-28,179,26,1900-01-00,1/0/1900,0,0,0
,,,,,,,,,,,,,
CL:C-100-2:5-3,2008,5,30,9,43,2008-05-30,150,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-3,2008,6,6,5,10,2008-06-06,157,NA,1900-01-00,NA,NA,NA,NA
,,,,,,,,,,,,,
CL:C-100-2:5-3,2008,6,19,9,2,2008-06-19,170,NA,1900-01-00,NA,NA,NA,NA
